ADJ,,SPRL,diciest,dicey
ADJ,COMPV,,dickier,dickey
ADJ,,SPRL,dickiest,dickey
ADJ,COMPV,,dickier,dicky
ADJ,,SPRL,dickiest,dicky
ADJ,COMPV,,dictier,dicty
ADJ,,SPRL,dictiest,dicty
ADJ,COMPV,,diddier,diddy
ADJ,,SPRL,diddiest,diddy
ADJ,COMPV,,dimmer,dim
ADJ,,SPRL,dimmest,dim
ADJ,COMPV,,dimplier,dimply
ADJ,,SPRL,dimpliest,dimply
ADJ,COMPV,,dinkier,dinky
ADJ,,SPRL,dinkiest,dinky
ADJ,COMPV,,direr,dire
ADJ,,SPRL,direst,dire
ADJ,COMPV,,directer,direct
ADJ,,SPRL,directest,direct
ADJ,COMPV,,dirtier,dirty
ADJ,,SPRL,dirtiest,dirty
ADJ,COMPV,,dishier,dishy
ADJ,,SPRL,dishiest,dishy
ADJ,COMPV,,ditsier,ditsy
ADJ,,SPRL,ditsiest,ditsy
ADJ,COMPV,,ditzier,ditzy
ADJ,,SPRL,ditziest,ditzy
ADJ,COMPV,,dizzier,dizzy
ADJ,,SPRL,dizziest,dizzy
ADJ,COMPV,,dodgier,dodgy
ADJ,,SPRL,dodgiest,dodgy
ADJ,COMPV,,doggier,doggy
ADJ,,SPRL,doggiest,doggy
ADJ,COMPV,,doglier,dogly
ADJ,,SPRL,dogliest,dogly
ADJ,COMPV,,dolefuler,doleful
ADJ,,SPRL,dolefulest,doleful
ADJ,COMPV,,doomier,doomy
ADJ,,SPRL,doomiest,doomy
ADJ,COMPV,,doozier,doozy
ADJ,,SPRL,dooziest,doozy
ADJ,COMPV,,doper,dope
ADJ,,SPRL,dopest,dope
ADJ,COMPV,,dopier,dopy
ADJ,,SPRL,dopiest,dopy
ADJ,COMPV,,dorkier,dorky
ADJ,,SPRL,dorkiest,dorky
ADJ,COMPV,,dottier,dotty
ADJ,,SPRL,dottiest,dotty
ADJ,COMPV,,dotier,doty
ADJ,,SPRL,dotiest,doty
ADJ,COMPV,,douchier,douchey
ADJ,,SPRL,douchiest,douchey
ADJ,COMPV,,douchier,douchy
ADJ,,SPRL,douchiest,douchy
ADJ,COMPV,,doughtier,doughty
ADJ,,SPRL,doughtiest,doughty
ADJ,COMPV,,doughier,doughy
ADJ,,SPRL,doughiest,doughy
ADJ,COMPV,,dourer,dour
ADJ,,SPRL,dourest,dour
ADJ,COMPV,,dowdier,dowdy
ADJ,,SPRL,dowdiest,dowdy
ADJ,COMPV,,further downhill,downhill
ADJ,,SPRL,furthest downhill,downhill
ADJ,COMPV,,further downstairs,downstairs
ADJ,,SPRL,furthest downstairs,downstairs
ADJ,COMPV,,downsteepier,downsteepy
ADJ,,SPRL,downsteepiest,downsteepy
ADJ,COMPV,,downier,downy
ADJ,,SPRL,downiest,downy
ADJ,COMPV,,dozier,dozy
ADJ,,SPRL,doziest,dozy
ADJ,COMPV,,drabbier,drabby
ADJ,,SPRL,drabbiest,drabby
ADJ,COMPV,,draggier,draggy
ADJ,,SPRL,draggiest,draggy
ADJ,COMPV,,drapier,drapey
ADJ,,SPRL,drapiest,drapey
ADJ,COMPV,,draughtier,draughty
ADJ,,SPRL,draughtiest,draughty
ADJ,COMPV,,dreader,dread
ADJ,,SPRL,dreadest,dread
ADJ,COMPV,,dreamier,dreamy
ADJ,,SPRL,dreamiest,dreamy
ADJ,COMPV,,drearier,dreary
ADJ,,SPRL,dreariest,dreary
ADJ,COMPV,,dressier,dressy
ADJ,,SPRL,dressiest,dressy
ADJ,COMPV,,driftier,drifty
ADJ,,SPRL,driftiest,drifty
ADJ,COMPV,,drinkworthier,drinkworthy
ADJ,,SPRL,drinkworthiest,drinkworthy
ADJ,COMPV,,drippier,drippy
ADJ,,SPRL,drippiest,drippy
ADJ,COMPV,,drizzlier,drizzly
ADJ,,SPRL,drizzliest,drizzly
ADJ,COMPV,,droller,droll
ADJ,,SPRL,drollest,droll
ADJ,COMPV,,droolier,drooly
ADJ,,SPRL,drooliest,drooly
ADJ,COMPV,,droopier,droopy
ADJ,,SPRL,droopiest,droopy
ADJ,COMPV,,drossier,drossy
ADJ,,SPRL,drossiest,drossy
ADJ,COMPV,,droughtier,droughty
ADJ,,SPRL,droughtiest,droughty
ADJ,COMPV,,drouthier,drouthy
ADJ,,SPRL,drouthiest,drouthy
ADJ,COMPV,,drowsier,drowsy
ADJ,,SPRL,drowsiest,drowsy
ADJ,COMPV,,drudgier,drudgey
ADJ,,SPRL,drudgiest,drudgey
ADJ,COMPV,,drudgier,drudgy
ADJ,,SPRL,drudgiest,drudgy
ADJ,COMPV,,druggier,druggy
ADJ,,SPRL,druggiest,druggy
ADJ,COMPV,,drunker,drunk
ADJ,,SPRL,drunkest,drunk
ADJ,COMPV,,duller,dull
ADJ,,SPRL,dullest,dull
ADJ,COMPV,,dumptier,dumpty
ADJ,,SPRL,dumptiest,dumpty
ADJ,COMPV,,dumpier,dumpy
ADJ,,SPRL,dumpiest,dumpy
ADJ,COMPV,,dungier,dungy
ADJ,,SPRL,dungiest,dungy
ADJ,COMPV,,dusker,dusk
ADJ,,SPRL,duskest,dusk
ADJ,COMPV,,duskier,dusky
ADJ,,SPRL,duskiest,dusky
ADJ,COMPV,,dustier,dusty
ADJ,,SPRL,dustiest,dusty
ADJ,COMPV,,dutchier,dutchy
ADJ,,SPRL,dutchiest,dutchy
ADJ,COMPV,,dweebier,dweeby
ADJ,,SPRL,dweebiest,dweeby
ADJ,COMPV,,dykier,dykey
ADJ,,SPRL,dykiest,dykey
ADJ,COMPV,,earlier,early
ADJ,,SPRL,earliest,early
ADJ,COMPV,,earthier,earthy
ADJ,,SPRL,earthiest,earthy
ADJ,COMPV,,easier,easy
ADJ,,SPRL,easiest,easy
ADJ,COMPV,,eather,eath
ADJ,,SPRL,eathest,eath
ADJ,COMPV,,eathier,eathy
ADJ,,SPRL,eathiest,eathy
ADJ,COMPV,,eatworthier,eatworthy
ADJ,,SPRL,eatworthiest,eatworthy
ADJ,COMPV,,eazier,eazy
ADJ,,SPRL,eaziest,eazy
ADJ,COMPV,,ebber,ebb
ADJ,,SPRL,ebbest,ebb
ADJ,COMPV,,edgier,edgy
ADJ,,SPRL,edgiest,edgy
ADJ,COMPV,,eelier,eely
ADJ,,SPRL,eeliest,eely
ADJ,COMPV,,eerier,eerie
ADJ,,SPRL,eeriest,eerie
ADJ,COMPV,,eggier,eggy
ADJ,,SPRL,eggiest,eggy
ADJ,COMPV,,elder,eld
ADJ,,SPRL,eldest,eld
ADJ,COMPV,,emptier,empty
ADJ,,SPRL,emptiest,empty
ADJ,COMPV,,eviller,evil
ADJ,COMPV,,eviler,evil
ADJ,,SPRL,evillest,evil
ADJ,,SPRL,evilest,evil
ADJ,COMPV,,excellenter,excellent
ADJ,,SPRL,excellentest,excellent
ADJ,COMPV,,extremer,extreme
ADJ,,SPRL,extremest,extreme
ADJ,COMPV,,eyelier,eyely
ADJ,,SPRL,eyeliest,eyely
ADJ,COMPV,,fabbier,fabby
ADJ,,SPRL,fabbiest,fabby
ADJ,COMPV,,faddier,faddy
ADJ,,SPRL,faddiest,faddy
ADJ,COMPV,,faggier,faggy
ADJ,,SPRL,faggiest,faggy
ADJ,COMPV,,fainter,faint
ADJ,,SPRL,faintest,faint
ADJ,COMPV,,faintier,fainty
ADJ,,SPRL,faintiest,fainty
ADJ,COMPV,,faithier,faithy
ADJ,,SPRL,faithiest,faithy
ADJ,COMPV,,falser,FALSE
ADJ,,SPRL,falsest,FALSE
ADJ,COMPV,,fameworthier,fameworthy
ADJ,,SPRL,fameworthiest,fameworthy
ADJ,COMPV,,fancier,fancy
ADJ,,SPRL,fanciest,fancy
ADJ,COMPV,,farther,far
ADJ,COMPV,,further,far
ADJ,,SPRL,farthest,far
ADJ,,SPRL,furthest,far
ADJ,COMPV,,fareworthier,fareworthy
ADJ,,SPRL,fareworthiest,fareworthy
ADJ,COMPV,,fartsier,fartsy
ADJ,,SPRL,fartsiest,fartsy
ADJ,COMPV,,fartier,farty
ADJ,,SPRL,fartiest,farty
ADJ,COMPV,,fattier,fatty
ADJ,,SPRL,fattiest,fatty
ADJ,COMPV,,faultier,faulty
ADJ,,SPRL,faultiest,faulty
ADJ,COMPV,,faustier,fausty
ADJ,,SPRL,faustiest,fausty
ADJ,COMPV,,fearfuller,fearful
ADJ,,SPRL,fearfullest,fearful
ADJ,COMPV,,feastlier,feastly
ADJ,,SPRL,feastliest,feastly
ADJ,COMPV,,feater,feat
ADJ,,SPRL,featest,feat
ADJ,COMPV,,featherier,feathery
ADJ,,SPRL,featheriest,feathery
ADJ,COMPV,,featlier,featly
ADJ,,SPRL,featliest,featly
ADJ,COMPV,,feebler,feeble
ADJ,,SPRL,feeblest,feeble
ADJ,COMPV,,feelier,feely
ADJ,,SPRL,feeliest,feely
ADJ,COMPV,,feistier,feisty
ADJ,,SPRL,feistiest,feisty
ADJ,COMPV,,feler,fele
ADJ,,SPRL,felest,fele
ADJ,COMPV,,fendier,fendy
ADJ,,SPRL,fendiest,fendy
ADJ,COMPV,,fetcher,fetch
ADJ,,SPRL,fetchest,fetch
ADJ,COMPV,,fiddlier,fiddly
ADJ,,SPRL,fiddliest,fiddly
ADJ,COMPV,,fidgetier,fidgety
ADJ,,SPRL,fidgetiest,fidgety
ADJ,COMPV,,fiercer,fierce
ADJ,,SPRL,fiercest,fierce
ADJ,COMPV,,fierier,fiery
ADJ,,SPRL,fieriest,fiery
ADJ,COMPV,,figgier,figgy
ADJ,,SPRL,figgiest,figgy
ADJ,COMPV,,fightworthier,fightworthy
ADJ,,SPRL,fightworthiest,fightworthy
ADJ,COMPV,,filmier,filmy
ADJ,,SPRL,filmiest,filmy
ADJ,COMPV,,filthier,filthy
ADJ,,SPRL,filthiest,filthy
ADJ,COMPV,,finickier,finicky
ADJ,,SPRL,finickiest,finicky
ADJ,COMPV,,finnier,finny
ADJ,,SPRL,finniest,finny
ADJ,COMPV,,fishlier,fishly
ADJ,,SPRL,fishliest,fishly
ADJ,COMPV,,fishier,fishy
ADJ,,SPRL,fishiest,fishy
ADJ,COMPV,,fistier,fisty
ADJ,,SPRL,fistiest,fisty
ADJ,COMPV,,fizzier,fizzy
ADJ,,SPRL,fizziest,fizzy
ADJ,COMPV,,flabbier,flabby
ADJ,,SPRL,flabbiest,flabby
ADJ,COMPV,,flakier,flakey
ADJ,,SPRL,flakiest,flakey
ADJ,COMPV,,flakier,flaky
ADJ,,SPRL,flakiest,flaky
ADJ,COMPV,,flamier,flamy
ADJ,,SPRL,flamiest,flamy
ADJ,COMPV,,flappier,flappy
ADJ,,SPRL,flappiest,flappy
ADJ,COMPV,,flashier,flashy
ADJ,,SPRL,flashiest,flashy
ADJ,COMPV,,fleecier,fleecy
ADJ,,SPRL,fleeciest,fleecy
ADJ,COMPV,,fleshlier,fleshly
ADJ,,SPRL,fleshliest,fleshly
ADJ,COMPV,,fleshier,fleshy
ADJ,,SPRL,fleshiest,fleshy
ADJ,COMPV,,flickier,flicky
ADJ,,SPRL,flickiest,flicky
ADJ,COMPV,,flightier,flighty
ADJ,,SPRL,flightiest,flighty
ADJ,COMPV,,flimsier,flimsy
ADJ,,SPRL,flimsiest,flimsy
ADJ,COMPV,,flintier,flinty
ADJ,,SPRL,flintiest,flinty
ADJ,COMPV,,flippier,flippy
ADJ,,SPRL,flippiest,flippy
ADJ,COMPV,,flirtier,flirty
ADJ,,SPRL,flirtiest,flirty
ADJ,COMPV,,flittier,flitty
ADJ,,SPRL,flittiest,flitty
ADJ,COMPV,,floatier,floaty
ADJ,,SPRL,floatiest,floaty
ADJ,COMPV,,flobbier,flobby
ADJ,,SPRL,flobbiest,flobby
ADJ,COMPV,,flogworthier,flogworthy
ADJ,,SPRL,flogworthiest,flogworthy
ADJ,COMPV,,floppier,floppy
ADJ,,SPRL,floppiest,floppy
ADJ,COMPV,,flossier,flossy
ADJ,,SPRL,flossiest,flossy
ADJ,COMPV,,flouncier,flouncy
ADJ,,SPRL,flounciest,flouncy
ADJ,COMPV,,flourier,floury
ADJ,,SPRL,flouriest,floury
ADJ,COMPV,,flowerier,flowery
ADJ,,SPRL,floweriest,flowery
ADJ,COMPV,,flowier,flowy
ADJ,,SPRL,flowiest,flowy
ADJ,COMPV,,fluffier,fluffy
ADJ,,SPRL,fluffiest,fluffy
ADJ,COMPV,,flukier,fluky
ADJ,,SPRL,flukiest,fluky
ADJ,COMPV,,flutier,fluty
ADJ,,SPRL,flutiest,fluty
ADJ,COMPV,,foamier,foamy
ADJ,,SPRL,foamiest,foamy
ADJ,COMPV,,foggier,foggy
ADJ,,SPRL,foggiest,foggy
ADJ,COMPV,,foiner,foine
ADJ,,SPRL,foinest,foine
ADJ,COMPV,,foistier,foisty
ADJ,,SPRL,foistiest,foisty
ADJ,COMPV,,folkier,folkie
ADJ,,SPRL,folkiest,folkie
ADJ,COMPV,,folksier,folksy
ADJ,,SPRL,folksiest,folksy
ADJ,COMPV,,folkier,folky
ADJ,,SPRL,folkiest,folky
ADJ,COMPV,,fonder,fond
ADJ,,SPRL,fondest,fond
ADJ,COMPV,,foodier,foody
ADJ,,SPRL,foodiest,foody
ADJ,COMPV,,foofier,foofy
ADJ,,SPRL,foofiest,foofy
ADJ,COMPV,,foolhardier,foolhardy
ADJ,,SPRL,foolhardiest,foolhardy
ADJ,COMPV,,foolisher,foolish
ADJ,,SPRL,foolishest,foolish
ADJ,COMPV,,footlier,footly
ADJ,,SPRL,footliest,footly
ADJ,COMPV,,forblacker,forblack
ADJ,,SPRL,forblackest,forblack
ADJ,COMPV,,foresightier,foresighty
ADJ,,SPRL,foresightiest,foresighty
ADJ,COMPV,,forgittier,forgitty
ADJ,,SPRL,forgittiest,forgitty
ADJ,COMPV,,forlorner,forlorn
ADJ,,SPRL,forlornest,forlorn
ADJ,COMPV,,fortissimo,forté
ADJ,,SPRL,fortississimo,forté
ADJ,COMPV,,fouser,fouse
ADJ,,SPRL,fousest,fouse
ADJ,COMPV,,fouthier,fouthy
ADJ,,SPRL,fouthiest,fouthy
ADJ,COMPV,,foxier,foxy
ADJ,,SPRL,foxiest,foxy
ADJ,COMPV,,fraidier,fraidy
ADJ,,SPRL,fraidiest,fraidy
ADJ,COMPV,,frailer,frail
ADJ,,SPRL,frailest,frail
ADJ,COMPV,,frattier,fratty
ADJ,,SPRL,frattiest,fratty
ADJ,COMPV,,freakier,freaky
ADJ,,SPRL,freakiest,freaky
ADJ,COMPV,,freasher,freash
ADJ,,SPRL,freashest,freash
ADJ,COMPV,,freer,free
ADJ,,SPRL,freest,free
ADJ,COMPV,,freetier,freety
ADJ,,SPRL,freetiest,freety
ADJ,COMPV,,fremder,fremd
ADJ,,SPRL,fremdest,fremd
ADJ,COMPV,,friendlier,friendly
ADJ,,SPRL,friendliest,friendly
ADJ,COMPV,,frightier,frighty
ADJ,,SPRL,frightiest,frighty
ADJ,COMPV,,frillier,frilly
ADJ,,SPRL,frilliest,frilly
ADJ,COMPV,,fringier,fringey
ADJ,,SPRL,fringiest,fringey
ADJ,COMPV,,fringier,fringy
ADJ,,SPRL,fringiest,fringy
ADJ,COMPV,,friskier,frisky
ADJ,,SPRL,friskiest,frisky
ADJ,COMPV,,frizzlier,frizzly
ADJ,,SPRL,frizzliest,frizzly
ADJ,COMPV,,frizzier,frizzy
ADJ,,SPRL,frizziest,frizzy
ADJ,COMPV,,froggier,froggy
ADJ,,SPRL,froggiest,froggy
ADJ,COMPV,,froglier,frogly
ADJ,,SPRL,frogliest,frogly
ADJ,COMPV,,frooder,frood
ADJ,,SPRL,froodest,frood
ADJ,COMPV,,frostier,frosty
ADJ,,SPRL,frostiest,frosty
ADJ,COMPV,,frothier,frothy
ADJ,,SPRL,frothiest,frothy
ADJ,COMPV,,frownier,frowny
ADJ,,SPRL,frowniest,frowny
ADJ,COMPV,,frowstier,frowsty
ADJ,,SPRL,frowstiest,frowsty
ADJ,COMPV,,frowsier,frowsy
ADJ,,SPRL,frowsiest,frowsy
ADJ,COMPV,,frowzier,frowzy
ADJ,,SPRL,frowziest,frowzy
ADJ,COMPV,,fruitier,fruity
ADJ,,SPRL,fruitiest,fruity
ADJ,COMPV,,frumpier,frumpy
ADJ,,SPRL,frumpiest,frumpy
ADJ,COMPV,,fubsier,fubsy
ADJ,,SPRL,fubsiest,fubsy
ADJ,COMPV,,fudgier,fudgy
ADJ,,SPRL,fudgiest,fudgy
ADJ,COMPV,,fuggier,fuggy
ADJ,,SPRL,fuggiest,fuggy
ADJ,COMPV,,fuglier,fugly
ADJ,,SPRL,fugliest,fugly
ADJ,COMPV,,fumier,fumy
ADJ,,SPRL,fumiest,fumy
ADJ,COMPV,,funner,fun
ADJ,,SPRL,funnest,fun
ADJ,COMPV,,funkier,funky
ADJ,,SPRL,funkiest,funky
ADJ,COMPV,,furrier,furry
ADJ,,SPRL,furriest,furry
ADJ,COMPV,,fussier,fussy
ADJ,,SPRL,fussiest,fussy
ADJ,COMPV,,fustier,fusty
ADJ,,SPRL,fustiest,fusty
ADJ,COMPV,,fuzzier,fuzzy
ADJ,,SPRL,fuzziest,fuzzy
ADJ,COMPV,,gabbier,gabby
ADJ,,SPRL,gabbiest,gabby
ADJ,COMPV,,gaggier,gaggy
ADJ,,SPRL,gaggiest,gaggy
ADJ,COMPV,,gamer,game
ADJ,,SPRL,gamest,game
ADJ,COMPV,,gamelier,gamely
ADJ,,SPRL,gameliest,gamely
ADJ,COMPV,,ganglier,gangly
ADJ,,SPRL,gangliest,gangly
ADJ,COMPV,,gappier,gappy
ADJ,,SPRL,gappiest,gappy
ADJ,COMPV,,gaspier,gaspy
ADJ,,SPRL,gaspiest,gaspy
ADJ,COMPV,,gassier,gassy
ADJ,,SPRL,gassiest,gassy
ADJ,COMPV,,gaunter,gaunt
ADJ,,SPRL,gauntest,gaunt
ADJ,COMPV,,gauzier,gauzy
ADJ,,SPRL,gauziest,gauzy
ADJ,COMPV,,gawkier,gawky
ADJ,,SPRL,gawkiest,gawky
ADJ,COMPV,,geekier,geeky
ADJ,,SPRL,geekiest,geeky
ADJ,COMPV,,gentler,gentle
ADJ,,SPRL,gentlest,gentle
ADJ,COMPV,,germier,germy
ADJ,,SPRL,germiest,germy
ADJ,COMPV,,ghastlier,ghastly
ADJ,,SPRL,ghastliest,ghastly
ADJ,COMPV,,ghostlier,ghostly
ADJ,,SPRL,ghostliest,ghostly
ADJ,COMPV,,giddier,giddy
ADJ,,SPRL,giddiest,giddy
ADJ,COMPV,,gigglier,giggly
ADJ,,SPRL,giggliest,giggly
ADJ,COMPV,,gimpier,gimpy
ADJ,,SPRL,gimpiest,gimpy
ADJ,COMPV,,ginchier,ginchy
ADJ,,SPRL,ginchiest,ginchy
ADJ,COMPV,,girl crazier,girl crazy
ADJ,,SPRL,girl craziest,girl crazy
ADJ,COMPV,,girlier,girlie
ADJ,,SPRL,girliest,girlie
ADJ,COMPV,,girlier,girly
ADJ,,SPRL,girliest,girly
ADJ,COMPV,,girthier,girthy
ADJ,,SPRL,girthiest,girthy
ADJ,COMPV,,gladder,glad
ADJ,,SPRL,gladdest,glad
ADJ,COMPV,,glassier,glassy
ADJ,,SPRL,glassiest,glassy
ADJ,COMPV,,gleamier,gleamy
ADJ,,SPRL,gleamiest,gleamy
ADJ,COMPV,,glitchier,glitchy
ADJ,,SPRL,glitchiest,glitchy
ADJ,COMPV,,glitterier,glittery
ADJ,,SPRL,glitteriest,glittery
ADJ,COMPV,,glitzier,glitzy
ADJ,,SPRL,glitziest,glitzy
ADJ,COMPV,,gloomier,gloomy
ADJ,,SPRL,gloomiest,gloomy
ADJ,COMPV,,gloopier,gloopy
ADJ,,SPRL,gloopiest,gloopy
ADJ,COMPV,,gloppier,gloppy
ADJ,,SPRL,gloppiest,gloppy
ADJ,COMPV,,gloriouser,glorious
ADJ,,SPRL,gloriousest,glorious
ADJ,COMPV,,glossier,glossy
ADJ,,SPRL,glossiest,glossy
ADJ,COMPV,,gluier,gluey
ADJ,,SPRL,gluiest,gluey
ADJ,COMPV,,gluggier,gluggy
ADJ,,SPRL,gluggiest,gluggy
ADJ,COMPV,,glurgier,glurgy
ADJ,,SPRL,glurgiest,glurgy
ADJ,COMPV,,gnarlier,gnarly
ADJ,,SPRL,gnarliest,gnarly
ADJ,COMPV,,gnashier,gnashy
ADJ,,SPRL,gnashiest,gnashy
ADJ,COMPV,,gnattier,gnatty
ADJ,,SPRL,gnattiest,gnatty
ADJ,COMPV,,goatier,goaty
ADJ,,SPRL,goatiest,goaty
ADJ,COMPV,,godlier,godly
ADJ,,SPRL,godliest,godly
ADJ,COMPV,,goldier,goldy
ADJ,,SPRL,goldiest,goldy
ADJ,COMPV,,gooier,gooey
ADJ,,SPRL,gooiest,gooey
ADJ,COMPV,,goofier,goofy
ADJ,,SPRL,goofiest,goofy
ADJ,COMPV,,googlier,googly
ADJ,,SPRL,googliest,googly
ADJ,COMPV,,goonier,goony
ADJ,,SPRL,gooniest,goony
ADJ,COMPV,,goopier,goopy
ADJ,,SPRL,goopiest,goopy
ADJ,COMPV,,goosier,goosy
ADJ,,SPRL,goosiest,goosy
ADJ,COMPV,,gorkier,gorky
ADJ,,SPRL,gorkiest,gorky
ADJ,COMPV,,gorier,gory
ADJ,,SPRL,goriest,gory
ADJ,COMPV,,gossipier,gossipy
ADJ,,SPRL,gossipiest,gossipy
ADJ,COMPV,,goundier,goundy
ADJ,,SPRL,goundiest,goundy
ADJ,COMPV,,goutier,gouty
ADJ,,SPRL,goutiest,gouty
ADJ,COMPV,,grabbier,grabby
ADJ,,SPRL,grabbiest,grabby
ADJ,COMPV,,gradelier,gradely
ADJ,,SPRL,gradeliest,gradely
ADJ,COMPV,,grainier,grainy
ADJ,,SPRL,grainiest,grainy
ADJ,COMPV,,grander,grand
ADJ,,SPRL,grandest,grand
ADJ,COMPV,,grapier,grapey
ADJ,,SPRL,grapiest,grapey
ADJ,COMPV,,grassier,grassy
ADJ,,SPRL,grassiest,grassy
ADJ,COMPV,,gratefuller,grateful
ADJ,,SPRL,gratefullest,grateful
ADJ,COMPV,,greasier,greasy
ADJ,,SPRL,greasiest,greasy
ADJ,COMPV,,greater,great
ADJ,,SPRL,greatest,great
ADJ,COMPV,,greedier,greedy
ADJ,,SPRL,greediest,greedy
ADJ,COMPV,,greener,green
ADJ,,SPRL,greenest,green
ADJ,COMPV,,greener,greene
ADJ,,SPRL,greenest,greene
ADJ,COMPV,,greyer,grey
ADJ,,SPRL,greyest,grey
ADJ,COMPV,,grimmer,grim
ADJ,,SPRL,grimmest,grim
ADJ,COMPV,,grimier,grimy
ADJ,,SPRL,grimiest,grimy
ADJ,COMPV,,grinchier,grinchy
ADJ,,SPRL,grinchiest,grinchy
ADJ,COMPV,,grippier,grippy
ADJ,,SPRL,grippiest,grippy
ADJ,COMPV,,grislier,grisly
ADJ,,SPRL,grisliest,grisly
ADJ,COMPV,,gristlier,gristly
ADJ,,SPRL,gristliest,gristly
ADJ,COMPV,,grittier,gritty
ADJ,,SPRL,grittiest,gritty
ADJ,COMPV,,grizzlier,grizzly
ADJ,,SPRL,grizzliest,grizzly
ADJ,COMPV,,grodier,grody
ADJ,,SPRL,grodiest,grody
ADJ,COMPV,,groggier,groggy
ADJ,,SPRL,groggiest,groggy
ADJ,COMPV,,grosser,gross
ADJ,,SPRL,grossest,gross
ADJ,COMPV,,grottier,grotty
ADJ,,SPRL,grottiest,grotty
ADJ,COMPV,,grouchier,grouchy
ADJ,,SPRL,grouchiest,grouchy
ADJ,COMPV,,groundlier,groundly
ADJ,,SPRL,groundliest,groundly
ADJ,COMPV,,growlier,growly
ADJ,,SPRL,growliest,growly
ADJ,COMPV,,grubbier,grubby
ADJ,,SPRL,grubbiest,grubby
ADJ,COMPV,,gruesomer,gruesome
ADJ,,SPRL,gruesomest,gruesome
ADJ,COMPV,,gruffer,gruff
ADJ,,SPRL,gruffest,gruff
ADJ,COMPV,,grummer,grum
ADJ,,SPRL,grummest,grum
ADJ,COMPV,,grumblier,grumbly
ADJ,,SPRL,grumbliest,grumbly
ADJ,COMPV,,grumpier,grumpy
ADJ,,SPRL,grumpiest,grumpy
ADJ,COMPV,,grungier,grungy
ADJ,,SPRL,grungiest,grungy
ADJ,COMPV,,gruntier,grunty
ADJ,,SPRL,gruntiest,grunty
ADJ,COMPV,,guiltier,guilty
ADJ,,SPRL,guiltiest,guilty
ADJ,COMPV,,gungier,gungy
ADJ,,SPRL,gungiest,gungy
ADJ,COMPV,,gunkier,gunky
ADJ,,SPRL,gunkiest,gunky
ADJ,COMPV,,gushier,gushy
ADJ,,SPRL,gushiest,gushy
ADJ,COMPV,,gustier,gusty
ADJ,,SPRL,gustiest,gusty
ADJ,COMPV,,gutsier,gutsy
ADJ,,SPRL,gutsiest,gutsy
ADJ,COMPV,,hackier,hacky
ADJ,,SPRL,hackiest,hacky
ADJ,COMPV,,hairier,hairy
ADJ,,SPRL,hairiest,hairy
ADJ,COMPV,,hammier,hammy
ADJ,,SPRL,hammiest,hammy
ADJ,COMPV,,handlier,handly
ADJ,,SPRL,handliest,handly
ADJ,COMPV,,handsomer,handsome
ADJ,,SPRL,handsomest,handsome
ADJ,COMPV,,handsier,handsy
ADJ,,SPRL,handsiest,handsy
ADJ,COMPV,,handier,handy
ADJ,,SPRL,handiest,handy
ADJ,COMPV,,happier,happy
ADJ,,SPRL,happiest,happy
ADJ,COMPV,,harder-won,hard-won
ADJ,,SPRL,hardest-won,hard-won
ADJ,COMPV,,harder,hard
ADJ,,SPRL,hardest,hard
ADJ,COMPV,,harder put,hard put
ADJ,,SPRL,hardest put,hard put
ADJ,COMPV,,hardier,hardy
ADJ,,SPRL,hardiest,hardy
ADJ,COMPV,,harmfuller,harmful
ADJ,,SPRL,harmfullest,harmful
ADJ,COMPV,,harsher,harsh
ADJ,,SPRL,harshest,harsh
ADJ,COMPV,,hashier,hashy
ADJ,,SPRL,hashiest,hashy
ADJ,COMPV,,hastier,hasty
ADJ,,SPRL,hastiest,hasty
ADJ,COMPV,,hatefuller,hateful
ADJ,,SPRL,hatefullest,hateful
ADJ,COMPV,,hattier,hatty
ADJ,,SPRL,hattiest,hatty
ADJ,COMPV,,haughtier,haughty
ADJ,,SPRL,haughtiest,haughty
ADJ,COMPV,,hazier,hazy
ADJ,,SPRL,haziest,hazy
ADJ,COMPV,,headlier,headly
ADJ,,SPRL,headliest,headly
ADJ,COMPV,,headier,heady
ADJ,,SPRL,headiest,heady
ADJ,COMPV,,healthfuller,healthful
ADJ,,SPRL,healthfullest,healthful
ADJ,COMPV,,healthier,healthy
ADJ,,SPRL,healthiest,healthy
ADJ,COMPV,,heapier,heapy
ADJ,,SPRL,heapiest,heapy
ADJ,COMPV,,heartier,hearty
ADJ,,SPRL,heartiest,hearty
ADJ,COMPV,,heathier,heathy
ADJ,,SPRL,heathiest,heathy
ADJ,COMPV,,heavenlier,heavenly
ADJ,,SPRL,heavenliest,heavenly
ADJ,COMPV,,hedgier,hedgy
ADJ,,SPRL,hedgiest,hedgy
ADJ,COMPV,,heftier,hefty
ADJ,,SPRL,heftiest,hefty
ADJ,COMPV,,helplier,helply
ADJ,,SPRL,helpliest,helply
ADJ,COMPV,,hettier,hetty
ADJ,,SPRL,hettiest,hetty
ADJ,COMPV,,hidier,hidy
ADJ,,SPRL,hidiest,hidy
ADJ,COMPV,,higher-octane,high-octane
ADJ,,SPRL,highest-octane,high-octane
ADJ,COMPV,,higher-pitched,high-pitched
ADJ,,SPRL,highest-pitched,high-pitched
ADJ,COMPV,,higher-priced,high-priced
ADJ,,SPRL,highest-priced,high-priced
ADJ,COMPV,,higher-quality,high-quality
ADJ,,SPRL,highest-quality,high-quality
ADJ,COMPV,,higher-resolution,high-resolution
